WEEK_Monday_name,LOB_L1,LOB_L2,MARKET_LANGUAGE_L5,QUEUE_NAME_L8,AHT,Total Volume,Target_Effec Work Hours,HC,WFM_Saturation %
W31,TTR1,TTR1,FR,Searched Video-Fr-4.0,13.216244257106007,31057,26.62,83,3.08%
W31,TTR1,TTR1,FR,Sug Badness-Fr-4.0,4.681453333944411,15988,26.62,83,0.47%
W31,TTR1,TTR1,FR,Sug Filter-Top Displayed-Fr-4.0,3.5438330258118467,114314,26.62,83,5.30%
W31,TTR1,TTR1,FR,Sug-High Recommendation Cgvr-Fr,3.4768344436109024,3999,26.62,83,0.18%
W31,TTR1,TTR1,FR,Sug-Overkill-Fr,2.740004239839438,3986,26.62,83,0.14%
W32,TTR1,TTR1,FR,1-Comment Appeal-Fr-4.0,14.78714285714286,20,26.62,82,0.00%
W32,TTR1,TTR1,FR,1-Comment Appeal-Fr-Eu-4.0,20.933636363636367,80,26.62,82,0.02%
W32,TTR1,TTR1,FR,2-High Risk Audio-Fr_Cms2.0_Official,26.091595918605837,23364,26.62,82,8.00%
W32,TTR1,TTR1,FR,3-Photo Reported By User-Fr,14.586820808596949,6470,26.62,82,1.26%
W32,TTR1,TTR1,FR,4-Photo Filtered By System-Fr,14.145918809910944,6984,26.62,82,1.33%
W32,TTR1,TTR1,FR,4-Recalled Comments-Fr-4.0,6.630344023640124,55448,26.62,82,4.94%
W32,TTR1,TTR1,FR,4-Reported Comments-Fr-4.0,12.808421961200834,2364,26.62,82,0.41%
W32,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-4.0,11.7956444944637,6336,26.62,82,1.01%
W32,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-Hnh-4.0,9.456177198517997,9532,26.62,82,1.29%
W32,TTR1,TTR1,FR,4-Reported Comments-Fr-Hnh-4.0,13.2872148559458,1193,26.62,82,0.22%
W32,TTR1,TTR1,FR,Badness-Comment(Short Video)-Fr,6.453864403548437,3519,26.62,82,0.00%
W32,TTR1,TTR1,FR,Gcp-2-Account Appeal-Fr,17.799928255145325,690,26.62,82,0.03%
W32,TTR1,TTR1,FR,Gcp-2-Account Review-Fr,13.988810827806612,41356,26.62,82,7.27%
W32,TTR1,TTR1,FR,Gcp-2-Tt User Profile Appeal-Fr-4.0,16.435955384474514,471,26.62,82,0.10%
W32,TTR1,TTR1,FR,Gcp-2-Video Appeal-Fr-4.0,51.034370370370375,0,26.62,82,0.00%
W32,TTR1,TTR1,FR,Gcp-4-Tt-Video-General-Keyframe-Fr-A,11.409683964413484,33456,26.62,82,5.13%
W32,TTR1,TTR1,FR,Gcp-5-Tt User Profile Verify-Fr-4.0,10.261562648471068,14741,26.62,82,2.06%
W32,TTR1,TTR1,FR,Gcp-Underage Users Tcor-Fr,5.816818181818181,66,26.62,82,0.01%
W32,TTR1,TTR1,FR,Hashtag-Fr-4.0,16.582051467846426,1440,26.62,82,0.32%
W32,TTR1,TTR1,FR,Profile User Report Cgvr Fr,5.09221200006485,1500,26.62,82,0.10%
W32,TTR1,TTR1,FR,Recalled Sug-Fr-4.0,2.4110134121268163,8923,26.62,82,0.29%
W32,TTR1,TTR1,FR,Reported Hashtag-Fr-4.0,13.696857111794609,5,26.62,82,0.00%
W32,TTR1,TTR1,FR,Reported Sug-Fr-4.0,10.10377442982296,1769,26.62,82,0.24%
W32,TTR1,TTR1,FR,Rs-Top Displayed-Fr-4.0,5.921950098808581,10479,26.62,82,0.86%
W32,TTR1,TTR1,FR,Searched Video-Fr-4.0,12.812578582304313,21950,26.62,82,2.45%
W32,TTR1,TTR1,FR,Sug Badness-Fr-4.0,3.705213016722975,7989,26.62,82,0.00%
W32,TTR1,TTR1,FR,Sug Filter-Top Displayed-Fr-4.0,3.649633547495616,161877,26.62,82,7.82%
W32,TTR1,TTR1,FR,Sug-High Recommendation Cgvr-Fr,3.0788319991564754,4000,26.62,82,0.16%
W32,TTR1,TTR1,FR,Sug-Risk Susceptibility-Fr,2.040016413869904,3899,26.62,82,0.11%
W15,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,36.819333,37,25.59,82,0.02%
W16,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,32.165333333333336,1260,26.62,82,0.12%
W17,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,63.951935645161285,250,26.62,82,0.06%
W18,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,41.94553838461539,137,26.62,82,0.06%
W19,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,55.194871794871794,41,26.62,82,0.03%
W20,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,67.9221568627451,51,26.62,82,0.04%
W21,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,45.38730158730159,65,26.62,82,0.03%
W22,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,41.603401564625855,181,26.62,82,0.08%
W15,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,45.09357762962744,214200,25.59,82,128.06%
W16,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,42.936990548138056,214104,26.62,82,121.79%
W17,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,43.30157021030685,214032,26.62,82,122.24%
W18,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,43.94630758831084,214032,26.62,82,124.36%
W19,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,42.60309168167733,214032,26.62,82,120.83%
W20,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,41.03155465172287,207234,26.62,82,112.66%
W21,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,40.25119657522617,214032,26.62,82,113.98%
W22,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,40.7792734996535,114612,26.62,82,55.91%
W15,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,14.72919279622847,41601,25.59,82,7.74%
W16,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,15.661715955239123,37271,26.62,82,6.91%
W17,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,14.510414240634491,42468,26.62,82,7.63%
W18,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,13.987605708607914,36572,26.62,82,5.67%
W19,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,14.609249623511634,37107,26.62,82,6.55%
W20,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,14.382194248947279,30876,26.62,82,5.16%
W21,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,13.922993505717917,31664,26.62,82,5.20%
W22,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,11.150394103911704,30122,26.62,82,2.39%
W15,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,38.45121653892302,56448,25.59,82,28.69%
W16,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,38.835525373544506,56448,26.62,82,29.05%
W17,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,41.881807868956614,56448,26.62,82,31.22%
W18,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,44.49692097061274,56544,26.62,82,33.37%
W19,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,40.58160392387596,56616,26.62,82,30.55%
W20,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,39.499498725658924,55662,26.62,82,29.14%
W21,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,40.50326355806468,56616,26.62,82,30.21%
W22,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,38.60100747977724,74076,26.62,82,32.76%
W15,TTR2,TTR2,FR,Cf Labelling - Fr,89.03245148442677,2857,25.59,82,1.97%
W16,TTR2,TTR2,FR,Cf Labelling - Fr,103.45064677313974,2869,26.62,82,0.07%
W17,TTR2,TTR2,FR,Cf Labelling - Fr,106.57499212621012,2879,26.62,82,2.62%
W18,TTR2,TTR2,FR,Cf Labelling - Fr,97.06757531305904,2897,26.62,82,2.16%
W19,TTR2,TTR2,FR,Cf Labelling - Fr,85.45622313605196,2878,26.62,82,0.00%
W20,TTR2,TTR2,FR,Cf Labelling - Fr,87.93840885663718,0,26.62,82,0.00%
W22,TTR2,TTR2,FR,Cf Labelling - Fr,86.03932776846915,2873,26.62,82,0.00%
W15,TTR2,TTR2,FR,Collection Appeal-Fr,39.958,1,25.59,82,0.00%
W15,TTR2,TTR2,FR,Collection First Review-Fr,11.193999999999999,2,25.59,82,0.00%
W19,TTR2,TTR2,FR,Collection First Review-Fr,20.105,1,26.62,82,0.00%
W20,TTR2,TTR2,FR,Collection First Review-Fr,12.698666666666668,3,26.62,82,0.00%
W22,TTR2,TTR2,FR,Collection First Review-Fr,15.85966666666667,3,26.62,82,0.00%
W15,TTR2,TTR2,FR,Collection Reported By User-Fr,9.451066666666666,30,25.59,82,0.00%
W16,TTR2,TTR2,FR,Collection Reported By User-Fr,26.74418181818182,36,26.62,82,0.01%
W17,TTR2,TTR2,FR,Collection Reported By User-Fr,21.976142857142857,22,26.62,82,0.01%
W18,TTR2,TTR2,FR,Collection Reported By User-Fr,13.135893214285714,28,26.62,82,0.00%
W19,TTR2,TTR2,FR,Collection Reported By User-Fr,11.821962962962967,27,26.62,82,0.00%
W20,TTR2,TTR2,FR,Collection Reported By User-Fr,13.890730384615384,26,26.62,82,0.00%
W21,TTR2,TTR2,FR,Collection Reported By User-Fr,15.555,27,26.62,82,0.00%
W22,TTR2,TTR2,FR,Collection Reported By User-Fr,8.2473125,19,26.62,82,0.00%
W15,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,42.44503348574432,6876,25.59,82,2.68%
W16,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,50.8571387686736,4208,26.62,82,1.73%
W17,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,50.35231024284475,3925,26.62,82,1.45%
W18,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,63.69848144958482,3382,26.62,82,1.71%
W19,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,55.22101193835335,5034,26.62,82,1.98%
W20,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,60.32938984790176,4753,26.62,82,3.47%
W21,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,56.056814444061374,5653,26.62,82,4.18%
W22,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,49.63928889219884,6235,26.62,82,3.50%
W15,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,56.13015460952445,23602,25.59,82,17.55%
W16,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,58.407057314896385,23604,26.62,82,18.26%
W17,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,61.426154118838866,23604,26.62,82,19.19%
W18,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,62.440648260180545,23716,26.62,82,19.60%
W19,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,58.720891368267814,23799,26.62,82,18.43%
W20,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,54.22797410543899,23800,26.62,82,17.02%
W21,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,46.56394532935207,23800,26.62,82,14.64%
W22,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,46.1645222925811,23800,26.62,82,12.66%
W15,TTR2,TTR2,FR,Paid Content Video First Review-Fr,19.535,1,25.59,82,0.00%
W17,TTR2,TTR2,FR,Paid Content Video First Review-Fr,21.705,5,26.62,82,0.00%
W19,TTR2,TTR2,FR,Paid Content Video First Review-Fr,67.390375,8,26.62,82,0.01%
W20,TTR2,TTR2,FR,Paid Content Video First Review-Fr,73.402,4,26.62,82,0.00%
W21,TTR2,TTR2,FR,Paid Content Video First Review-Fr,83.50046179487178,39,26.62,82,0.04%
W22,TTR2,TTR2,FR,Paid Content Video First Review-Fr,49.30074411764706,51,26.62,82,0.01%
W15,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,190.3915,2,25.59,82,0.01%
W16,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,16.659,3,26.62,82,0.00%
W17,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,111.5415,4,26.62,82,0.00%
W18,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,77.50649999999999,2,26.62,82,0.00%
W19,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,63.057,2,26.62,82,0.00%
W20,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,9.991,1,26.62,82,0.00%
W22,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,29.365,1,26.62,82,0.00%
W15,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,36.311833610586014,530,25.59,82,0.14%
W16,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,32.524607918149464,564,26.62,82,0.10%
W17,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,45.347554406779665,421,26.62,82,0.09%
W18,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,28.87662331034483,137,26.62,82,0.01%
W19,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,32.47198528571428,716,26.62,82,0.13%
W20,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,42.61434018867925,408,26.62,82,0.11%
W21,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,37.38334032327587,464,26.62,82,0.21%
W22,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,32.91205910034602,720,26.62,82,0.15%
W23,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,56.3125,65,26.62,80,0.05%
W24,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,34.87616801229509,524,26.62,80,0.24%
W25,TTR2,TTR2,FR,2-Content Quality Label 1-Fr-Commerce-Corporate-4.0,34.52211564102564,175,26.62,80,0.08%
W23,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,42.93175067651011,74844,26.62,80,43.47%
W24,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,40.47992286613798,74844,26.62,80,40.77%
W25,TTR2,TTR2,FR,2-Content Quality Label-Fr-Global-4.0,39.230978146386605,74844,26.62,80,39.68%
W23,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,12.31943482424694,30612,26.62,80,4.32%
W24,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,11.467653221547833,32265,26.62,80,3.41%
W25,TTR2,TTR2,FR,2-Gcp-Reported Chats-Fr-4.0,12.30168215030447,33736,26.62,80,4.38%
W23,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,39.390487906044896,81060,26.62,80,43.52%
W24,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,38.86609146750002,81060,26.62,80,42.86%
W25,TTR2,TTR2,FR,2-Tt-Video-General-Full Review-Fr-B,38.54513123658793,81060,26.62,80,42.66%
W23,TTR2,TTR2,FR,Cf Labelling - Fr,86.77352699857751,2856,26.62,80,0.00%
W24,TTR2,TTR2,FR,Cf Labelling - Fr,90.49484041622199,2844,26.62,80,0.00%
W25,TTR2,TTR2,FR,Cf Labelling - Fr,88.45728259758695,2852,26.62,80,0.00%
W23,TTR2,TTR2,FR,Collection First Review-Fr,7.8425,2,26.62,80,0.00%
W24,TTR2,TTR2,FR,Collection First Review-Fr,5.074,1,26.62,80,0.00%
W23,TTR2,TTR2,FR,Collection Reported By User-Fr,12.58962962962963,27,26.62,80,0.00%
W24,TTR2,TTR2,FR,Collection Reported By User-Fr,13.51141176470588,17,26.62,80,0.00%
W25,TTR2,TTR2,FR,Collection Reported By User-Fr,16.55731863636364,22,26.62,80,0.00%
W23,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,53.3726281156113,5261,26.62,80,3.76%
W24,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,52.2634672301191,5204,26.62,80,3.65%
W25,TTR2,TTR2,FR,Gcp-Analytics-Video Appeal-Fr-4.0,45.51174583406754,6811,26.62,80,4.18%
W23,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,44.11265428950769,23800,26.62,80,14.24%
W24,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,42.45473617434857,20400,26.62,80,11.63%
W25,TTR2,TTR2,FR,Gcp-Videos Reported By User-Fr-Rr2.0,44.9159294907334,23800,26.62,80,14.50%
W23,TTR2,TTR2,FR,Paid Content Video First Review-Fr,69.87274916666667,24,26.62,80,0.02%
W24,TTR2,TTR2,FR,Paid Content Video First Review-Fr,40.806666666666665,3,26.62,80,0.00%
W25,TTR2,TTR2,FR,Paid Content Video First Review-Fr,40.65625,4,26.62,80,0.00%
W23,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,45.8065,2,26.62,80,0.00%
W24,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,44.1965,2,26.62,80,0.00%
W25,TTR2,TTR2,FR,Paid Content Video Reported By User-Fr,22.45,1,26.62,80,0.00%
W23,TTR2,TTR2,FR,Video Images Filter-Ve-Fr-4.0,,14,26.62,80,
W24,TTR2,TTR2,FR,Video Images Filter-Ve-Fr-4.0,67.35921647894222,4814,26.62,80,3.74%
W25,TTR2,TTR2,FR,Video Images Filter-Ve-Fr-4.0,48.51657860164307,6077,26.62,80,3.83%
W23,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,35.698570836012856,622,26.62,80,0.16%
W24,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,34.46410539800995,412,26.62,80,0.10%
W25,TTR2,TTR2,FR,Videos Trend Risk Content Quality Label-Fr,35.61583565055762,270,26.62,80,0.12%
W09,TTR1,TTR1,FR,1-Comment Appeal-Fr-4.0,6.365333333333333,15,25.59,76,0.00%
W23,TTR1,TTR1,FR,1-Comment Appeal-Fr-4.0,15.430246913580246,83,26.62,76,0.01%
W24,TTR1,TTR1,FR,1-Comment Appeal-Fr-4.0,21.535476190476192,40,26.62,76,0.01%
W25,TTR1,TTR1,FR,1-Comment Appeal-Fr-4.0,17.256849452054794,73,26.62,76,0.02%
W09,TTR1,TTR1,FR,1-Comment Appeal-Fr-Eu-4.0,6.547253529411765,221,25.59,76,0.02%
W23,TTR1,TTR1,FR,1-Comment Appeal-Fr-Eu-4.0,17.51324803418803,120,26.62,76,0.02%
W24,TTR1,TTR1,FR,1-Comment Appeal-Fr-Eu-4.0,19.166885619047616,103,26.62,76,0.02%
W25,TTR1,TTR1,FR,1-Comment Appeal-Fr-Eu-4.0,18.444775607476636,107,26.62,76,0.03%
W09,TTR1,TTR1,FR,2-High Risk Audio-Fr_Cms2.0_Official,37.66305041048989,27434,25.59,76,14.76%
W23,TTR1,TTR1,FR,2-High Risk Audio-Fr_Cms2.0_Official,38.789266161357375,28894,26.62,76,15.94%
W24,TTR1,TTR1,FR,2-High Risk Audio-Fr_Cms2.0_Official,40.03558663223076,31622,26.62,76,18.09%
W25,TTR1,TTR1,FR,2-High Risk Audio-Fr_Cms2.0_Official,35.02453936370207,30398,26.62,76,15.21%
W23,TTR1,TTR1,FR,3-Photo Reported By User-Fr,19.838207908527316,8559,26.62,76,2.42%
W24,TTR1,TTR1,FR,3-Photo Reported By User-Fr,22.4376550677871,8915,26.62,76,2.79%
W25,TTR1,TTR1,FR,3-Photo Reported By User-Fr,20.48518678211204,8227,26.62,76,2.41%
W09,TTR1,TTR1,FR,3-Video&Audio Combination-Fr,76.12786730010289,9802,25.59,76,10.54%
W23,TTR1,TTR1,FR,4-Photo Filtered By System-Fr,19.442791472314777,6305,26.62,76,1.75%
W24,TTR1,TTR1,FR,4-Photo Filtered By System-Fr,20.984580176521234,6972,26.62,76,2.04%
W25,TTR1,TTR1,FR,4-Photo Filtered By System-Fr,19.15372541555237,9715,26.62,76,2.66%
W09,TTR1,TTR1,FR,4-Recalled Comments-Fr-4.0,6.469389386037783,37322,25.59,76,3.45%
W23,TTR1,TTR1,FR,4-Recalled Comments-Fr-4.0,7.406252639867699,53384,26.62,76,5.29%
W24,TTR1,TTR1,FR,4-Recalled Comments-Fr-4.0,8.103794375167887,68372,26.62,76,7.45%
W25,TTR1,TTR1,FR,4-Recalled Comments-Fr-4.0,8.207336998299107,81031,26.62,76,9.45%
W09,TTR1,TTR1,FR,4-Reported Comments-Fr-4.0,9.591700554156171,4218,25.59,76,0.58%
W23,TTR1,TTR1,FR,4-Reported Comments-Fr-4.0,14.84472620171674,3442,26.62,76,0.70%
W24,TTR1,TTR1,FR,4-Reported Comments-Fr-4.0,16.099253723614773,3181,26.62,76,0.71%
W25,TTR1,TTR1,FR,4-Reported Comments-Fr-4.0,16.33708691572026,3514,26.62,76,0.82%
W09,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-4.0,9.177573976853147,32903,25.59,76,4.31%
W23,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-4.0,12.064773575540876,16953,26.62,76,2.92%
W24,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-4.0,14.26348525551963,14997,26.62,76,2.94%
W25,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-4.0,13.912183043324367,14449,26.62,76,2.87%
W23,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-Hnh-4.0,13.609440391838211,11077,26.62,76,2.15%
W24,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-Hnh-4.0,17.928725500254963,9807,26.62,76,2.51%
W25,TTR1,TTR1,FR,4-Reported Comments-Fr-Eu-Hnh-4.0,14.811397348884373,9864,26.62,76,2.09%
W23,TTR1,TTR1,FR,4-Reported Comments-Fr-Hnh-4.0,18.727550748613677,1082,26.62,76,0.29%
W24,TTR1,TTR1,FR,4-Reported Comments-Fr-Hnh-4.0,21.346422793834286,1038,26.62,76,0.32%
W25,TTR1,TTR1,FR,4-Reported Comments-Fr-Hnh-4.0,18.36352200689061,1161,26.62,76,0.30%
W09,TTR1,TTR1,FR,4-Tt-Video-General-Keyframe-Fr-A,15.560911760877838,52416,25.59,76,11.71%
W23,TTR1,TTR1,FR,4-Tt-Video-General-Keyframe-Fr-A,18.59806609508115,91392,26.62,76,24.18%
W24,TTR1,TTR1,FR,4-Tt-Video-General-Keyframe-Fr-A,18.879917851392356,91392,26.62,76,24.63%
W25,TTR1,TTR1,FR,4-Tt-Video-General-Keyframe-Fr-A,16.325755414227803,91392,26.62,76,21.61%
W09,TTR1,TTR1,FR,Account Video-Aor-Fr-1,29.908329999999996,6,25.59,76,0.00%
W23,TTR1,TTR1,FR,Account Video-Aor-Fr-1,69.62267,15,26.62,76,0.00%
W24,TTR1,TTR1,FR,Account Video-Aor-Fr-1,34.93642676033721,2491,26.62,76,0.00%
W25,TTR1,TTR1,FR,Account Video-Aor-Fr-1,38.63333,0,26.62,76,0.00%
W09,TTR1,TTR1,FR,Account Video-Cgvr-Fr,26.373909246782738,10638,25.59,76,2.45%
W25,TTR1,TTR1,FR,Account Video-Cgvr-Fr,41.355885494571105,18520,26.62,76,10.53%
W09,TTR1,TTR1,FR,Badness-Comment(Short Video)-Fr,7.289515672251495,12593,25.59,76,0.00%
W23,TTR1,TTR1,FR,Badness-Comment(Short Video)-Fr,4.324087144602851,4910,26.62,76,0.00%
W24,TTR1,TTR1,FR,Badness-Comment(Short Video)-Fr,5.152995727957645,4915,26.62,76,0.00%
W25,TTR1,TTR1,FR,Badness-Comment(Short Video)-Fr,5.542314100454644,4619,26.62,76,0.00%
W09,TTR1,TTR1,FR,Gcp-2-Tt User Gif Appeal-Fr-4.0,10.092406851851852,50,25.59,76,0.00%
W23,TTR1,TTR1,FR,Gcp-2-Tt User Gif Appeal-Fr-4.0,18.45772772727273,22,26.62,76,0.00%
W24,TTR1,TTR1,FR,Gcp-2-Tt User Gif Appeal-Fr-4.0,33.894999999999996,27,26.62,76,0.01%
W25,TTR1,TTR1,FR,Gcp-2-Tt User Gif Appeal-Fr-4.0,25.574642857142855,27,26.62,76,0.01%
W09,TTR1,TTR1,FR,Gcp-2-Tt User Profile Appeal-Fr-4.0,11.291429167883212,650,25.59,76,0.09%
W23,TTR1,TTR1,FR,Gcp-2-Tt User Profile Appeal-Fr-4.0,17.616810054274083,722,26.62,76,0.15%
W24,TTR1,TTR1,FR,Gcp-2-Tt User Profile Appeal-Fr-4.0,17.267803142144643,747,26.62,76,0.14%
W25,TTR1,TTR1,FR,Gcp-2-Tt User Profile Appeal-Fr-4.0,19.816009308005434,709,26.62,76,0.19%
W09,TTR1,TTR1,FR,Gcp-3-Tt User Gif Verify-Fr-4.0,10.81818863483524,1416,25.59,76,0.21%
W23,TTR1,TTR1,FR,Gcp-3-Tt User Gif Verify-Fr-4.0,19.789742389830508,558,26.62,76,0.15%
W24,TTR1,TTR1,FR,Gcp-3-Tt User Gif Verify-Fr-4.0,21.968709615384615,489,26.62,76,0.15%
W25,TTR1,TTR1,FR,Gcp-3-Tt User Gif Verify-Fr-4.0,21.15970930232558,494,26.62,76,0.15%
W09,TTR1,TTR1,FR,Gcp-5-Tt User Profile Verify-Fr-4.0,10.62324615949163,10652,25.59,76,1.59%
W23,TTR1,TTR1,FR,Gcp-5-Tt User Profile Verify-Fr-4.0,11.622795920647594,16699,26.62,76,2.77%
W24,TTR1,TTR1,FR,Gcp-5-Tt User Profile Verify-Fr-4.0,13.790329835783183,16576,26.62,76,3.14%
W25,TTR1,TTR1,FR,Gcp-5-Tt User Profile Verify-Fr-4.0,13.394945946630637,16905,26.62,76,3.23%
W09,TTR1,TTR1,FR,Gcp-Underage Users Tcor-Fr,24.65441,0,25.59,76,0.00%
W23,TTR1,TTR1,FR,Gcp-Underage Users Tcor-Fr,14.534000285714287,105,26.62,76,0.02%
W24,TTR1,TTR1,FR,Gcp-Underage Users Tcor-Fr,10.748149891304347,92,26.62,76,0.01%
W25,TTR1,TTR1,FR,Gcp-Underage Users Tcor-Fr,6.782307582417583,91,26.62,76,0.01%
W09,TTR1,TTR1,FR,Hashtag-Fr-4.0,19.821696240808812,2184,25.59,76,0.61%
W23,TTR1,TTR1,FR,Hashtag-Fr-4.0,20.521900210325047,2122,26.62,76,0.58%
W24,TTR1,TTR1,FR,Hashtag-Fr-4.0,22.491741407543696,2211,26.62,76,0.67%
W25,TTR1,TTR1,FR,Hashtag-Fr-4.0,23.70360451149426,2122,26.62,76,0.71%
W09,TTR1,TTR1,FR,Profile User Report Cgvr Fr,3.37126707057257,1502,25.59,76,0.00%
W23,TTR1,TTR1,FR,Profile User Report Cgvr Fr,4.441774114927345,1514,26.62,76,0.10%
W24,TTR1,TTR1,FR,Profile User Report Cgvr Fr,5.282465433487756,1511,26.62,76,0.00%
W25,TTR1,TTR1,FR,Profile User Report Cgvr Fr,4.902984827361563,1535,26.62,76,0.11%
W09,TTR1,TTR1,FR,Recalled Sug-Fr-4.0,1.984445876226415,6625,25.59,76,0.19%
W23,TTR1,TTR1,FR,Recalled Sug-Fr-4.0,3.0576189688680944,11114,26.62,76,0.38%
W24,TTR1,TTR1,FR,Recalled Sug-Fr-4.0,3.2228881367539954,9199,26.62,76,0.27%
